uid,device_id,registerdate,lastpaydate,lastlogtime
650167856037617,92aae1e2-822e-40af-ab64-890eb29a9268,1456589027,,1467653476
358870290941268,,1456589783,,1458512151
282574491895132,,1456590000,,1459428678
529844349060450,b2071f06-36d1-4e46-9eda-a5ee746140d2,1456590251,1461916318,1468362091
832807045332764,,1456591162,,1458320685
422452986791281,,1456591196,,1459523787
550984178091391,,1456591565,,1459395306
687860489027370,,1456592273,,1458548842
442364455175562,1f459025-68ae-4438-9a5a-c9471c04816f,1456592449,,1465304887
507106792195476,1faa0469-5a21-4fac-9e98-ce669b4973b2,1456592902,1466303557,1468124310
616881859493686,bfde78c8-708b-44db-b277-3a97a4e2aaa7,1456593242,,1462074613
789926091849530,,1456593419,,1457580340
721825090404167,,1456594090,,1457473546
673472348585806,aef78512-8960-4c1a-9f84-e49510f3b624,1456594623,,1468347667
344808568014266,52b9a42b-d740-44ee-b59a-82a539ba957c,1456594958,,1467295127
607527420723032,,1456595333,,1457123775
687826129289072,15e01bdd-778f-4ad8-934c-0ccd13a95619,1456596413,,1462356350
433688621237722,,1456596692,,1457891680
638399645646711,e4048897-24ec-4245-9ba5-b532d44f5fe3,1456596757,,1460916064
558612040009185,15de4ecf-cfb9-409d-9494-99293ebae5f2,1456597225,,1463933207
591026156371841,879ce658-7965-4632-90fc-af3641686789,1456597793,,1468364571
475573142308362,,1456599721,,1458233702
492873270576651,b18d3e39-0be9-4eb5-9567-118b2af91824,1456599802,1466210507,1467416320
350228816741920,,1456600832,,1458778556
672965542444983,bdd04bfd-d2a2-4bed-bebe-3b581c857f7a,1456601294,,1462495684
350916011509291,,1456601409,,1457113596
793525274443710,,1456601662,,1458192026
702557867114440,acddca48-9d01-4b71-9243-afcdf27a7724,1456602593,,1466627445
422916843259455,,1456603178,,1459473182
628169033547748,b938e996-a078-4776-aa0b-6d6cadc6d90d,1456605315,,1460588289
791240351842279,bbb85c80-cbe0-415f-b579-3df2ceb3264d,1456605680,1468083632,1468369440
536716296734316,ce11d9f9-8076-4cb4-a774-a52448dac95c,1456606761,1466021253,1467680005
786395628732433,94bbfac0-f2a5-49fb-b855-e3f45723a1f3,1456609259,,1468377054
372021480801942,,1456610716,,1457455889
428285552379555,6d2bab57-8a47-42f2-a859-fcb992895d2b,1456611895,1466765270,1468353850
387406053656256,,1456614706,,1457605644
709824951779496,8b5ae2b3-04c1-40cb-bb88-e713848c6947,1456624571,,1460688596
615636318978217,4e653ae2-f667-4c2e-86dc-17034d6d1d98,1456624608,,1461940582
551439444625235,,1456626955,,1457910434
390309451548504,8c894831-7b4f-49d7-9533-5ee88b0d410a,1456627408,,1459983568
525205784381275,c875d452-b711-4543-9082-046b6791e5d6,1456627544,,1460208258
565677259391194,d06fb327-6b34-43cc-9ce4-02674d51ef88,1456627616,,1464382741
662691980673246,,1456627753,,1457257826
512338062362467,,1456628277,,1457911555
690617858031848,3bc2aaff-a870-45e5-b449-0f28b99285f8,1456628400,1465145080,1467374970
647599465595115,,1456628597,,1457033669
696295804797177,,1456629638,,1457359630
653208692883708,045f3e51-a4f2-4f2b-9134-ad2b4f197af2,1456629914,,1459849191
487401482241938,73d2a856-84a8-4d12-a015-5f87063f0baa,1456630503,,1468252210
731497356755209,,1456630596,,1457424860
814330096025883,,1456631147,,1457028438
340324622157743,0ded720b-4663-4c88-9ccd-d9690e84ec0a,1456631639,,1466598375
773124179788069,30f2d724-e0bd-4f43-b9a1-f2d1468aa11b,1456631935,1468040303,1468372481
654093456146726,b093878d-2416-4c4d-887e-86a455843884,1456631960,,1461041079
580683875123497,,1456632092,,1457525220
547900391573453,,1456633326,,1458405973
547204606871515,7e9f9c43-5e75-4091-a1e5-d5928436eb44,1456633898,,1460696149
427271940098013,ee85e225-61fa-4ab8-aa04-d821ea2c0c77,1456633935,,1466121727
286319703377904,4a379276-8781-4985-a14e-6d6efa57777d,1456634999,,1462078587
606187390927207,,1456635957,,1458080065
745120993018223,1358e164-fa8d-4807-b246-34f928e59793,1456636591,,1465616616
395669570734096,,1456637388,,1459721638
810576294609294,,1456638360,,1457219043
585236540457365,,1456639682,,1459182433
406518658123832,d1d6a2c6-3a74-485c-b35a-b444bbd040ae,1456643652,1466389333,1468288799
748943513911722,95684a77-bcb5-487f-9bcc-c1e16d9ada53,1456643873,,1461527791
708880058974641,,1456648174,,1457082581
663550974132664,c7c5b3d4-0ddf-4603-8cd0-949547112507,1456650021,,1462907783
734667042619838,37c17f12-958c-4bfd-b466-c99182667009,1456652471,,1465408659
657306091684307,731ee5be-4c33-4a96-aa51-1492cc2f0b58,1456664994,,1465037974
489617685366897,,1456669042,,1458494279
412952519133315,,1456673482,,1457489654
589479968145927,05051272-5bb5-454b-bd9e-a2293939ab95,1456680548,,1461414538
808514710307336,,1456681009,,1457320039
622869043905040,3e7a2cbd-a71b-46a4-a374-96226ad82e6a,1456682465,1465760306,1468350152
463581593618636,,1456696792,,1458239270
339053311838417,0b50419f-53db-4515-a6f0-7e0df195cf9e,1456698314,,1464082245
745619209224818,,1456728364,,1459583030
451091828721935,,1456731700,,1458583302
546697800730900,7656d8c1-0612-4230-824e-1f2ed3f56313,1456735813,,1460657958
649111294083707,,1456740337,,1457216007
644842096591498,,1456750556,,1459173626
591971049177741,ccff4518-e87b-4215-9ba8-794117e83155,1456753734,1466580543,1467087446
568125390750366,cb091406-d7f9-4cb9-9aed-6c69b5c65463,1456770126,,1468333635
454141255502151,25bbec54-913b-4739-85e1-f41afbd9bd05,1456782572,,1461423892
285065572927820,cd09e33b-365d-4ef3-8356-229e6a038b54,1456783554,,1460214913
712290263007921,8cfaf7912b960b8e,1456787014,,1464157860
613256907096779,d6142105-eb0d-4ba8-948a-c07b102654ac,1456800812,,1464911570
706784114934524,31b8e653-4ccc-470f-927a-efb5915eeaec,1456856160,1468160361,1468374316
406441348712856,,1456869106,,1457249608
665896026276648,,1456883677,,1457382174
506428187363773,8478c637-a0f7-4af2-aee5-c53784166ecb,1456889223,,1468298933
585004612223801,,1456897140,,1457198318
413390605797830,,1456900888,,1457201314
808231242486115,6bdb3264-3d80-4666-879f-3efe8abb9e1e,1456907431,1466748267,1468256424
678712208707947,883a6966-8d71-495a-b679-025dac189eea,1456919406,,1462811195
651155698536822,b74733cb-b198-4ed1-a211-d956ec91a96a,1456945163,1467500501,1468376513
706921553908123,,1.457008995e+09,,1457014407
572274329178524,,1457009587,,1459596178
461176411963192,,1.45701018e+09,,1458733362
830290194518433,8f21ce70-6153-4c4f-9900-894dae51549b,1457021644,,1468375876
520421190844269,c8a6c94cb370dab3,1.457094996e+09,,1467815254
679055806091816,,1457223227,,1457225553
448093941579722,,1.457225135e+09,,1457325187
833889377112651,0ffb1e57-6fc8-4de4-a78e-9f6c3394034c,1457279152,1468381709,1468381818
652908045193805,0ae15a41-7a25-46aa-abe4-7fa841c4366f,1457282789,,1467676332
671831671099989,,1457291819,,1458158859
575950821184097,,1457306044,,1457323719
681684326077031,,1457312366,,1458790991
788474392924778,a40060c9-9ebf-4151-b428-73e47858b138,1457315443,,1466059672
790080710693519,,1.457395852e+09,,1458775755
314812516450360,,1457403999,,1459564165
512527040954434,,1457430683,,1458717322
514880683032644,c1552112-fdaa-4f69-a232-0c31c30bac08,1457440179,,1468362211
342600954855527,f4d0fc51-8b34-4501-bda4-be96b96f4d62,1457493266,,1468277881
486551078748326,da09f102-f172-49ee-9c01-bf8be5dfaa76,1457713563,1465807202,1466331638
523762675400883,97a5ab42-6c62-46cd-a153-94623266b271,1457738785,,1465645604
592546574816005,,1457788512,,1458042292
334071149805837,,1458101527,,1458174101
843054837352735,15a28427-ac1a-46fe-a10e-e15007c2999f,1458341166,,1462576581
394123382568771,653580f3-82ed-493e-9e18-61e53e854d9e,1458401472,1461797841,1468184097
372399437985605,f7e64c0a-9a31-4240-9248-c95c1fecbd1d,1458401956,1465967869,1468360493
480761462863714,713fc762-c5e9-410d-bea6-66b6c27e01b3,1458408428,,1460333938
811701576092121,6fbd7f5a-78ec-4f6c-8ad0-b7792a259003,1458419800,1464318334,1468065023
653097023785442,ffc40b31-0f16-4562-88dd-21ea935c5adc,1458422200,,1462415379
793087187831324,fcd553c3-9184-4f8c-8b77-396e79015056,1458438309,,1467625166
510456866748478,fa02d6b6-13f8-439f-95a9-37b51bbdeea2,1458484081,,1460676890
387844140382370,5a74499b-4945-406c-b5b8-f2621bfb8186,1458595949,,1462727599
493672134555817,bd76010d-bdfe-4d33-afa5-a431cf98c541,1458604886,1466481375,1468378024
310405880035529,68eedddb-8a22-49d2-9e52-bac397f595cd,1458770362,1465092235,1467078709
551611243378894,52c2f0df-622f-45f3-9773-0ea97cf84800,1458779384,1465790321,1468323817
793405015411512,59d6ca54-a5f8-4fc0-87b1-d102a8fdd878,1459037936,,1463089111
495338581866788,be045fc8-ef02-4580-a65d-671f9fd5c5de,1459179736,,1466713428
382329402374443,,1459208777,,1459606307
546225354389812,,1459271989,,1459275484
729332693299844,,1459386988,,1459437347
754346582831756,38f367e9-bb63-46b6-b595-98b00aa9152d,1459432454,,1460119745
485881063891064,dc34f9d3-8814-45c8-b471-3a98a805774f,1459604564,,1459998857
566192655528616,72446cdf-af69-42ff-89bc-93d25a993ce6,1459618477,,1460785066
320232765218948,d1efe3fb-6b63-4f7b-8743-0294ff13bdb2,1459682645,1466990040,1468367996
680378656060095,6e58f133-0d3a-4670-a8ef-6bffc42d1c1c,1459709540,1461474101,1468036460
538219535360144,e6cfc892-629b-4eae-affa-3994730eb1b9,1459803337,,1459810671
673867485639372,22a0f5a5-db95-4f57-8d63-316a24265ce6,1459813070,1463004457,1468330583
637910019437261,648beb43-a368-43d4-b617-01da48f22d20,1459817542,1461338742,1463426377
531691185070273,64fd87be-6b01-4a1d-bb7f-6c2700b94434,1459888393,,1461455256
433302074253532,2eee7b29-1d19-4108-b2cc-b208074a054e,1459907058,,1462466212
792056395690813,60fd5396-42f5-4b06-b817-b469cb56d612,1460008476,1463304623,1463672628
789041328649037,62419e62-ee13-4128-86fa-960a78dfeb73,1460079923,,1462736020
696338754532184,dfcaf82c-1dd4-4eeb-926a-77b5dee1437a,1460153022,1462083974,1465059307
721223795045228,86b28314-68cb-4089-9f74-ac522c9c35ec,1460236966,1464270112,1468239854
832454858077067,b125044f-4fa9-4bec-b2b2-93ff31156c99,1460431345,,1465442724
837935236346767,be215a0f-5567-41c4-90bf-580b4f519832,1460438945,1463143313,1466840705
410865165099359,b5632d3e-c820-46a8-a6d8-2b1b66c97589,1460483233,,1462062710
580855673877401,2c5c724e-0051-4989-8331-a393d954ed9a,1460492733,,1468098289
523273049170306,e73580e4-3323-4221-85de-a63f871e2cd5,1460661696,1466449141,1468367990
691880578479035,65fd4c5e-4d1a-48ff-9059-7e918cbf7cf6,1460693438,,1460731116
456331688914860,0d630502-63d6-41f7-965a-bd048f46ab14,1460738806,,1467272213
734641272888035,1d85176e-347b-4fb8-8801-36125a4c07d3,1460766748,,1461200619
449923597709254,f3300e57-8f46-41f5-9004-c94f3fec36e5,1460841090,,1461198804
553982065356745,fa30ef26-0745-4d37-a01a-795546adedf9,1460842055,1462368434,1464561714
779248803224350,56bf3001-cf1c-46e3-a1b6-f18c1d4c4925,1460895966,1462302971,1464665280
805748751440698,e54ba1e1-6e0d-48a9-95f5-fc602f806287,1460930095,,1461602798
586421951503166,85533aff-5050-4f5b-a690-3c79d1df0d5a,1460931108,,1461102883
406707636776972,cff2aad6-0883-4edd-8f35-a71478ef8136,1460931385,,1461962619
817869149150018,bb15610f-b553-49c0-81d3-f8d231176b00,1460932197,1461246109,1461538973
671831671151431,6b0e5b8f-3026-44f8-8311-98a489fb71d1,1460932661,1464750483,1467076860
786000491813711,21ab1dad-0857-4703-a787-1d7cecfb893f,1460934335,1462322928,1466354379
618376508185431,7d91bb37-f63e-4444-ad50-d42526502bc5,1460936210,1461376008,1464843251
440363000508446,e6b0c5bd-eea8-4f1e-8e66-965358f1dcdb,1460936496,,1461083623
637265774353278,,1460943022,,1460945532
295931840278619,1c0c7686-b1cc-4c6d-aeef-f7a30dfb4abd,1460950634,1463100840,1463704550
675327774530477,aae200f1-bdf8-4b99-bcef-6e20f9fc1f24,1460954545,1461201758,1464823812
496008596795502,b9d2a78b-97c4-4724-91dc-aa8b8e74d30d,1460960275,,1461190484
575856331955130,d2283efe-7464-4c50-b6e3-a94760517c1a,1460964557,1461972920,1467255607
608781551246278,b3a1833e-401a-45d7-83cf-14c85fbd7049,1460979255,,1462789501
556808153837698,c0b942f6-98bc-421f-b83a-332d762b1a18,1460982328,1465800024,1468357813
525807079895176,e457e6b3-6d2e-4f4d-8aa6-64f9a1898493,1460985772,1461113384,1468381783
462920168747147,2acb7ac7-40e1-4e53-ba02-25d1aef3ac4f,1460987967,,1461629377
527731225243796,2aa6d594-f189-4258-ae54-4cd9d9aca5a3,1460991821,1462879387,1468277947
750335083387866,4559f82f-ed0f-4a11-9c3d-f88c8fea540c,1460996276,1461861174,1468379313
337696102265004,9efe2628-d2af-4962-97b2-8c06347e00e5,1461000059,1462104673,1463930995
354051337728177,52d718c8-15b7-4e58-b48d-f730097ca5c3,1461003017,1465951231,1468377731
562881237594290,e2674990-32ea-42aa-aef6-789921f77313,1461003099,,1461382833
502880544469171,97fadf5f-3c31-42ac-95a9-ad1aecce1a2b,1461003141,1461950332,1462842301
397001010688180,640355a6-549c-456d-99ee-7b07d1b8be3f,1461004646,1464032212,1465234909
410049121333438,62fdca6c-4de0-4dc2-8bb8-087d69575a4a,1461006536,1464110471,1464235562
417771472531647,a9aa976e-9c67-4c5e-b2dc-6eaff5d40d92,1461007272,1463377594,1465703277
624252023446521,d6e97b01-05fe-400e-b027-322d222126e3,1461008574,1463715030,1467660366
413038418571465,edaafd8d-7709-4660-9e83-73895fe4f26e,1461009861,1462907492,1463892637
315980747616464,10b2d43a-93de-43a3-b6f5-2e2b26b3f33a,1461012152,1461162171,1461325549
467172186370258,75c1b6e1-7518-425b-9291-1281ed606f82,1461013103,1461168419,1464203019
525489252315348,e35e84ef-ae8c-41f0-9648-15cfb4de1fb9,1461013714,1461210142,1461451256
672819513629708,3dbf3269-66b1-4c49-a3e8-1ef2ccfa0afb,1461013790,,1462873864
424359952363735,bfa4c0c4-391f-413d-8b22-30363797d804,1461014001,,1461439806
731969803230223,49ce7c70-e7de-4c2d-9ef9-6087f8816b9e,1461014001,1461114995,1461448327
303877529776345,96f47e6a-12ca-49f3-8d2c-aea4c421f493,1461014818,,1461648419
297392129159388,5dd777d0-cdd9-4c5a-af78-32d88b02221d,1461015525,1461871502,1466388341
484498084442355,75ef0cbf-9bc0-4666-8307-22c9d2a3362f,1461020577,1461440274,1462228360
789745703296042,b26db831-87f2-4073-87be-93797280020a,1461021007,,1461210924
456056811008249,7cb2a52e-f63d-407c-a640-2985f4f6fae2,1461021457,,1461879380
527550836617466,f039bec0-51eb-47eb-9a14-9723e143b959,1461021668,1461304341,1466496828
475641861878020,7d32a222-2d85-4aa6-ba4c-b3ce2ab4187b,1461023375,,1461773275
697936482376758,bed434a7-536a-4f6c-aedc-5bc8a968e6c5,1461023825,,1463062489
672475916246075,ac82a569-6621-4b74-85e2-90dc4c1b0beb,1461025225,1461427578,1462852884
350873061929231,fe2d99e8-5d0d-4ff6-88f0-2996e39b9183,1461025735,1461110710,1462776496
746753080663109,332f89d4-ed4d-40ff-a648-aae3c6f01217,1461027409,1468024015,1468363322
368001391505688,8205c004-2c0c-4ff0-8295-ba670be70b7c,1461029141,1461848908,1463353489
827953732361299,5ac6fc81-4699-46a0-b999-466b905fd5a3,1461029500,,1463017162
661197332126808,bb66f6e1-a010-4a22-9563-786bf64053f8,1461030374,1462040016,1462040250
650597352840287,0e7db05e-8c5f-4578-9d98-9a73de7b4f88,1461030812,1461202996,1463017741
607974097394789,421bc64e-1f82-4397-a805-1d0c4d9463d1,1461032497,,1465785560
440139662209327,5ec8a33a-9461-4ef3-afe6-0696adfdcf2a,1461035735,1462292576,1464143402
606737146813548,1557058a-22f7-431b-99f2-733a5dbcb5aa,1461035892,1461519074,1461519328
478098583171388,52ea683f-f160-4a6f-ac7b-a19b90cbbd67,1461040704,1461196418,1468329315
470436361515329,0176b6ce-61d1-44d8-96da-440974198c2b,1461041286,1466390406,1467992040
495355761766726,cffdac8f-8f28-4867-bb51-d177a0fc57cd,1461043402,,1461048106
728164462206083,5d2d91a5-b8dd-4ee2-95cd-9d419cd81935,1461044030,1463614821,1467435314
569319391730824,9abee862-7472-42a9-98c0-64b7ac6d834b,1461044804,1461776853,1463125128
737467361369225,c0c7e6b6-1e89-43ed-8211-ee494bb52e32,1461045042,1461137297,1462562579
513832711074123,ffd6094c-b258-439e-b9e3-85c398415409,1461047298,1461403367,1468274137
782384129350800,2f687f40-3e67-4214-9215-f60db02c5181,1461048630,1461210467,1468291583
535513705984334,bc5bb793-f7ad-44c0-a059-f94e4b686035,1461048866,,1462333941
808076623715474,785459f1-0874-4eae-8354-b9f9b7d961c8,1461048929,1461218076,1462396537
304968451469647,8835d5de-346c-486e-9669-b1cbe3c7aa2b,1461049668,,1464282593
791867417140371,E23D8ED9-30DC-4E50-8525-A68B83DB2F80,1461050473,,1461056760
307450942566739,bf4d6a5b-7302-46d5-9844-3c8f30e76863,1461051050,1461773383,1467098750
643768354839705,5cfe64d8-3824-4ba2-9041-81b4d27705e1,1461058219,1464253680,1468366547
495063703990625,dc8c0183-d835-48be-a967-89c89aa5c435,1461066514,1467494772,1468185816
338494966182243,18693b88-ffca-4de1-ac1e-3bab1988f288,1461068313,1461117744,1462219827
596068448050343,85e74928-2412-4c6c-97f1-dd9bf0c17602,1461068884,1461238823,1463836503
460953073725803,0cbec913-e022-4e78-ab6d-4f506d443726,1461072808,1461893066,1463754331
804365771971763,1f0eec44-b813-427a-8abf-4fa3a8b43ea7,1461073038,1462287504,1464033568
637849889905844,56db33ca-50e3-4571-be35-3ef3eb3ef076,1461073319,1461925892,1463142121
555287735415155,891ce5db-f32b-4661-a029-5fab2ee9ea95,1461076033,,1464331522
618385098120381,334b6fc0-3c76-40c2-9fbe-f1c8685754dc,1461076659,,1461800250
426430126600585,e0032784-ceae-46fa-95c6-270c7b0f567d,1461082546,1464189816,1464190640
545632648933776,e3bdc702-16b5-41ec-97b8-580bdba1c29b,1461084392,1464755356,1468307213
498576987238801,,1461084759,,1462247793
677638466936030,ccae4813-2bc9-4223-9328-06b7d3007aef,1461085186,,1463761439
563461056339169,,1461085242,,1461523066
815360888249571,ee518276-48c9-4dc4-98ba-fc0a4ef635ae,1461085983,,1464284115
540744976150939,45da551d-abc7-4a00-a0e4-4c5e352e6029,1461088324,1461168146,1461170267
547299096244639,8fd2cf15-89f2-42c9-b844-76d3cf9da906,1461089302,,1467024675
407016874422702,cfcbc13e-ebad-4ff6-ac0b-ebc8a5075060,1461094607,,1461464588
671007037431032,8da3f87c-238b-487d-8222-a167a98e595b,1461095730,1461562736,1462695255
460197159481782,54bc8f4b-007a-4b15-9e72-e341af919d55,1461096211,1461360065,1466656895
727236749270274,73924e20-12a2-4e38-b770-9d795e0fe2a3,1461099345,1461873251,1462832344
623058022538501,4d6cd8ec-9e38-4a6b-a807-8e085cccf73c,1461101150,1461217854,1461817398
478656928920003,6d1c6eee-b76b-40ba-9e33-d3cfe2a4cde5,1461102295,1464834659,1466478375
702497737645334,5be9df62-97c4-4632-b272-b704525a9d15,1461107756,1462058114,1463459128
753350150429978,2432f96e-0e5b-43cb-9d95-d28543fc6012,1461108885,1463146804,1468333363
378266363343316,13293055-0c1d-4e4d-8a8a-10e35f28e964,1461109792,1461190363,1461390086
456331688915426,0d630502-63d6-41f7-965a-bd048f46ab14,1461120626,1461483638,1467193366
500836140036591,7ee3ecba-9c8b-4269-81e3-fb8a704b4d41,1461125871,1461131399,1463235932
675198925511987,031ab923-13e1-4ec3-b005-e746f50306a5,1461126076,1461304764,1461371025
483896789021168,0ea2b231-3e8a-412b-a999-9ff61ebfb0ce,1461127516,1461553564,1462279934
300578994893297,32fcd77a-3ba9-49eb-8db0-d1df6af348e1,1461127622,1468023636,1468352722
579464104484150,d0a769b2-146b-4d62-9ee9-50b52f4cd43e,1461128131,1461319921,1462273995
355984073011699,a279a449-0e81-4d0d-9e91-5832573e2484,1461132840,1461134149,1462560064
468546575905276,9a380918-5a36-402e-b26e-3cb36b6129b6,1461144124,1461932601,1463345104
482522399486488,346e5452-e761-4ee8-bed0-d772697e17d0,1461177758,1465634789,1468074177
365888267596316,33c28d48-6e26-44d7-a72b-2493b9dc5afa,1461181675,1461855116,1461861606
625961420430701,7aea4983-7767-416f-b12b-b9524a147b75,1461188496,1465662502,1468379433
843346895150456,,1461198024,,1461643590
571295076687225,ef5fa2fa-b605-4968-9276-360659395579,1461198578,1465133482,1465355201
581156321598844,aeea6828-d76f-4b06-9e36-b129680daad8,1461203107,1465133179,1468008924
685420947676547,9c7c5773-72cd-42d1-8952-76696d27c8d1,1461209397,1461728732,1461730899
386839118116242,eacb4ab9-5bdb-44c6-a371-c692fcee5d55,1461231614,1462116635,1462118233
652289570005223,f2f0b7c0-f560-42ee-9eed-7d3a6c296a45,1461237352,1461283452,1461720663
299513843053982,587ff0c7-2bd9-4558-83d0-2c629d15cd13,1461257054,1461306832,1461435886
667459394494731,ec207b9a-7663-4d57-abf6-ebafd74af2a3,1461293641,1462018815,1464671792
560974272165323,8c3ebec9-8a9e-4add-9170-15bf14136084,1461344496,1464921940,1467261352
550778019804625,618619b1-2a69-47df-8044-2f2afc5d6d5b,1461356246,1461368213,1461549254
389785465681370,79fe6c6f-48ae-4660-a1f6-1f02fd0c0848,1461376811,1465873671,1466686578
608283335090484,8e0dbd32-4675-456e-9e40-9c46346a4e9c,1461378827,1463111560,1468381062
760960832528707,751aeec4-56c8-4769-abaf-334bd52739ab,1461396115,1466479450,1467588844
452543527810543,1f36f0b1-dcde-4056-85ad-218db6d1ed41,1461407582,1461560328,1462240014
415074233120244,72d601e2-9f74-4a1b-ade1-1f0db42e6a62,1461410028,1462444028,1465695741
522276616828407,c2f743e7-68ff-4cdc-a5d2-bc0d474a948a,1461412656,1463704880,1468382354
542454373185017,c9ffa319-8705-480d-916c-a5bca8daf522,1461413171,1468069995,1468382870
402730497111555,704e7344-7676-4830-9f7d-28ca77646f92,1461416258,1464663376,1466815936
362460883744262,49196c3f-d347-4fde-abcd-ac9893bdc13f,1461418017,1461823143,1464341828
306669258569223,2abb9b7a-23d7-4f5d-905c-9bdc7d89ef86,1461418252,1461424024,1468373444
790956884123994,0cdd88fc-030e-4612-bf6d-46a82787e60c,1461420550,1462915131,1463950534
492727241831951,73626a51-9d41-434a-8af8-813f6b25c951,1461422065,1465984792,1466429945
543055668606484,5802e55d-7b3d-4978-9d38-951006700d0e,1461424744,1461541493,1463887526
656180810375520,226d4e78-f15d-458f-9e64-db95b59bd1c0,1461425483,1462891025,1468383006
614124490613089,4a086be3-81eb-4638-97d5-32e86b034163,1461425505,1467649391,1468344669
645177104163170,6a984eb0-8651-4de8-ad7f-3912f416fa59,1461426797,,1464043346
559857580668449,6a2d41f1-be01-48f7-abab-464a83feeba9,1461438232,1461516667,1464241273
601050610164083,74ef95bf-6ff2-4dff-9f54-633f669beb23,1461445177,1461445544,1463134991
806659284558199,91d58ab2-e50c-414b-b5b7-7fdd6bd90cb6,1461448453,1467585531,1468369923
341398364124734,15ff7a7c-2912-4cec-a06c-d358cc901c1c,1461465075,1461993597,1464414869
515920065230400,66f1fc3a-7471-4a43-be0d-b6c97489843a,1461466247,1465835348,1467454837
606290470265228,44b7eb0f-d288-48f8-a479-9b39e3a48604,1461483516,1461845544,1464088642
342661084509777,073bc1f6-4fc9-42e9-b7e3-359856e077d0,1461484228,1465866586,1468379017
340049744393815,a92054eb-378f-4ce6-bed7-2cf413a24f3c,1461502970,1461520972,1462222806
457585819416159,25a2983e-29ff-4d51-bee4-ef494778983c,1461513267,1461751190,1464125493
608360644501940,aaa48c07-8276-48e9-9f1e-d72eb4f8c808,1461534591,1468374776,1468382714
360347759834740,096af11a-b486-4b8a-9329-3dd241881e82,1461545846,1462351352,1463123583
320559182804608,13b777c9-8176-42e8-a005-24766a864cc5,1461562734,1461566923,1461698942
388462615784382,45e6a5b6-ef83-438f-a079-adf5581e3f79,1461599986,1462855865,1464309519
364470928468927,aabc5005-14a2-4d67-98ec-75a76773e97f,1461602982,1461768906,1463596161
617319946311431,b12ea2cd-118e-4be4-a365-9c480ce3664b,1461626883,1467562428,1468380836
436987156294605,8a833c50-5958-40b8-bd35-cab88930f4e8,1461640045,1461645701,1462083623
294136544029647,871e7ca8-6358-4e62-bbc9-625eeea74c3d,1461646076,1461686805,1462194212
621838251906844,de19c528-004b-4341-b7f1-89ce6a0a451b,1461684795,1466902221,1468378110
813239174485789,3a2ed9de-3d24-4205-9d23-99f0e062e6bf,1461687411,1461961197,1463560472
842324693014309,4a3ca475-be90-4906-b825-7202d9093642,1461698486,1467736523,1468347638
821116144506670,ec891f12-e919-4b36-8d17-80fc3b5e5b10,1461708312,1462230083,1462648153
597150779889485,b0a3ff90-5f5a-4d42-801f-c284dd02c1e7,1461771035,1461771765,1461828407
594170072586066,d3d4d24e-fa85-413e-a902-a6867408216b,1461778233,1464086731,1467563327
340651039875412,e22d4ee9-4d44-4e4c-a026-2851a353cd28,1461851475,1464733811,1468368265
283562334576981,09c7c11f-06a8-42c0-a053-6d7771df11db,1461853936,1462098778,1465851255
413991901421917,7fb5162d-bb2d-43a4-ba25-09a4f6241360,1461866667,1461949066,1464353688
751340105835942,797726d9-1b6b-4e9e-b150-52fe76b14cdf,1461882545,1461885742,1462089329
596678333506990,efa33d13-83fd-4e43-8ad6-ffd6d04e1c0b,1461889746,1461949865,1462248189
376891973919110,a7a87e09-fb24-4e15-8692-035d9b85e9c2,1461953871,1462036641,1468381663
570126845683166,f9e95156-03f3-4308-a11c-eae6bd688930,1461974356,1463622600,1465587231
427271940301205,ee85e225-61fa-4ab8-aa04-d821ea2c0c77,1461978199,,1468256790
726463655257567,c82253d059bd0b93,1461978316,1468005486,1468356742
629543423256037,79ab2350-fba1-4674-8f4b-03f8aae36c9b,1461992990,1465269249,1468267224
360966235185583,9831b049-6f8e-49ae-a7f7-7390e821fb0b,1462045149,,1462045149
828168480826887,bd46a5f9-602b-4fae-8354-f0c7801595b1,1462050020,,1466176294
785854463026696,333e79f4-32fc-4234-b867-c23829fd7023,1462051140,1468096891,1468294075
801161726469644,7a74ef39-1fd0-452a-87cf-d9f114cd819e,1462060225,1464852265,1468352569
833004614002225,f1c26140-74dd-4b2f-a54f-35f04314a798,1462109767,,1462109767
399002465559012,f99c7bce-497e-41d7-b7a7-2bfb86318f87,1462126976,1467993884,1468357512
649429121836633,9524c9d0-bf38-43c9-846b-964b4c7b3b79,1462146373,,1466970969
802536116004458,d76a48a2-93f1-40e2-b50a-2d53fe5389ef,1462177816,,1462177816
309005720838687,9f44f97a-4a4b-4ddb-ba0a-5c25d23cbd16,1462211643,,1462211643
333426904883758,64f56359-d28f-4a72-a798-5bce4ab82b5f,1462234647,1462315823,1465439747
772866481923750,c691a943-63ef-4b55-a72b-e307cc1c763e,1462300573,1462305378,1464227185
369779508077167,f99be43b-6987-49cb-a2e5-dba0c8d825ad,1462451807,1465086971,1465576845
338288807862896,bf908fbc-8261-4d87-a567-ba314c786052,1462456478,1464478403,1467422847
679983519180516,62fcf616-833f-436a-9294-fd411f52170b,1462474684,1463456656,1465111626
749029413431028,386d0f10-8624-422b-b27a-47a6bf7c2a05,1462509157,1467200301,1468308956
769971673966340,d21b9680-c152-4dfe-9586-f3b060955eb2,1462563279,1463425620,1465586686
564027992123165,7b0b9bd5-724d-4493-b613-4378086a1a28,1462646460,1463697047,1463860306
